Run,LoadDate,Experiment,SRAStudy,BioProject,Sample,BioSample,SampleName,Submission,dbgap_study_accession
SRR9003520,2019-05-02 14:58:06,SRX5782242,SRP194584,PRJNA540838,SRS4715039,SAMN11565849,GSM3745955,SRA881953,
SRR9003521,2019-05-05 16:45:56,SRX5782243,SRP194584,PRJNA540838,SRS4715040,SAMN11565848,GSM3745956,SRA881953,
SRR9003522,2019-05-02 14:56:01,SRX5782244,SRP194584,PRJNA540838,SRS4715041,SAMN11565847,GSM3745957,SRA881953,
SRR9003523,2019-05-02 14:55:48,SRX5782245,SRP194584,PRJNA540838,SRS4715042,SAMN11565846,GSM3745958,SRA881953,
SRR9003524,2019-05-02 14:55:56,SRX5782246,SRP194584,PRJNA540838,SRS4715043,SAMN11565845,GSM3745959,SRA881953,
SRR9003525,2019-05-05 16:46:03,SRX5782247,SRP194584,PRJNA540838,SRS4715044,SAMN11565844,GSM3745960,SRA881953,
SRR9003526,2019-05-02 14:55:07,SRX5782248,SRP194584,PRJNA540838,SRS4715045,SAMN11565843,GSM3745961,SRA881953,
SRR9003527,2019-05-02 14:57:12,SRX5782249,SRP194584,PRJNA540838,SRS4715046,SAMN11565884,GSM3745962,SRA881953,
SRR9003528,2019-05-02 14:55:59,SRX5782250,SRP194584,PRJNA540838,SRS4715047,SAMN11565883,GSM3745963,SRA881953,
SRR9003529,2019-05-05 16:44:08,SRX5782251,SRP194584,PRJNA540838,SRS4715048,SAMN11565882,GSM3745964,SRA881953,
SRR9003530,2019-05-02 14:55:36,SRX5782252,SRP194584,PRJNA540838,SRS4715049,SAMN11565842,GSM3745965,SRA881953,
SRR9003531,2019-05-02 14:56:13,SRX5782253,SRP194584,PRJNA540838,SRS4715050,SAMN11565888,GSM3745966,SRA881953,
SRR9003532,2019-05-02 14:54:51,SRX5782254,SRP194584,PRJNA540838,SRS4715051,SAMN11565887,GSM3745967,SRA881953,
SRR9003533,2019-05-05 16:43:45,SRX5782255,SRP194584,PRJNA540838,SRS4715052,SAMN11565886,GSM3745968,SRA881953,
SRR9003534,2019-05-02 14:55:14,SRX5782256,SRP194584,PRJNA540838,SRS4715053,SAMN11565885,GSM3745969,SRA881953,
SRR9003535,2019-05-02 14:57:54,SRX5782257,SRP194584,PRJNA540838,SRS4715054,SAMN11565881,GSM3745970,SRA881953,
SRR9003436,2019-05-02 14:58:43,SRX5782158,SRP194584,PRJNA540838,SRS4714955,SAMN11565924,GSM3745871,SRA881953,
SRR9003437,2019-05-02 14:55:34,SRX5782159,SRP194584,PRJNA540838,SRS4714956,SAMN11565923,GSM3745872,SRA881953,
SRR9003438,2019-05-02 14:56:29,SRX5782160,SRP194584,PRJNA540838,SRS4714957,SAMN11565922,GSM3745873,SRA881953,
SRR9003439,2019-05-05 16:44:55,SRX5782161,SRP194584,PRJNA540838,SRS4714958,SAMN11565921,GSM3745874,SRA881953,
SRR9003440,2019-05-02 14:57:20,SRX5782162,SRP194584,PRJNA540838,SRS4714959,SAMN11565927,GSM3745875,SRA881953,
SRR9003441,2019-05-02 14:55:04,SRX5782163,SRP194584,PRJNA540838,SRS4714960,SAMN11565926,GSM3745876,SRA881953,
SRR9003442,2019-05-02 14:54:30,SRX5782164,SRP194584,PRJNA540838,SRS4714961,SAMN11565920,GSM3745877,SRA881953,
SRR9003443,2019-05-05 16:44:59,SRX5782165,SRP194584,PRJNA540838,SRS4714962,SAMN11565919,GSM3745878,SRA881953,
SRR9003444,2019-05-02 14:57:00,SRX5782166,SRP194584,PRJNA540838,SRS4714963,SAMN11565918,GSM3745879,SRA881953,
SRR9003445,2019-05-02 14:56:20,SRX5782167,SRP194584,PRJNA540838,SRS4714964,SAMN11565917,GSM3745880,SRA881953,
SRR9003446,2019-05-02 14:57:33,SRX5782168,SRP194584,PRJNA540838,SRS4714965,SAMN11565916,GSM3745881,SRA881953,
SRR9003447,2019-05-05 16:44:43,SRX5782169,SRP194584,PRJNA540838,SRS4714966,SAMN11565915,GSM3745882,SRA881953,
SRR9003448,2019-05-02 14:54:32,SRX5782170,SRP194584,PRJNA540838,SRS4714967,SAMN11565914,GSM3745883,SRA881953,
SRR9003449,2019-05-02 14:56:36,SRX5782171,SRP194584,PRJNA540838,SRS4714968,SAMN11565913,GSM3745884,SRA881953,
SRR9003450,2019-05-02 14:57:46,SRX5782172,SRP194584,PRJNA540838,SRS4714969,SAMN11565957,GSM3745885,SRA881953,
SRR9003451,2019-05-05 16:44:52,SRX5782173,SRP194584,PRJNA540838,SRS4714970,SAMN11565956,GSM3745886,SRA881953,
SRR9003452,2019-05-02 14:56:47,SRX5782174,SRP194584,PRJNA540838,SRS4714971,SAMN11565955,GSM3745887,SRA881953,
SRR9003453,2019-05-02 14:57:03,SRX5782175,SRP194584,PRJNA540838,SRS4714972,SAMN11565954,GSM3745888,SRA881953,
SRR9003454,2019-05-02 14:57:19,SRX5782176,SRP194584,PRJNA540838,SRS4714973,SAMN11565953,GSM3745889,SRA881953,
SRR9003455,2019-05-05 16:47:03,SRX5782177,SRP194584,PRJNA540838,SRS4714974,SAMN11566026,GSM3745890,SRA881953,
SRR9003456,2019-05-02 14:57:25,SRX5782178,SRP194584,PRJNA540838,SRS4714975,SAMN11566025,GSM3745891,SRA881953,
SRR9003457,2019-05-02 14:57:30,SRX5782179,SRP194584,PRJNA540838,SRS4714976,SAMN11566024,GSM3745892,SRA881953,
SRR9003458,2019-05-02 14:56:53,SRX5782180,SRP194584,PRJNA540838,SRS4714977,SAMN11566023,GSM3745893,SRA881953,
SRR9003459,2019-05-05 16:46:34,SRX5782181,SRP194584,PRJNA540838,SRS4714978,SAMN11566070,GSM3745894,SRA881953,
SRR9003460,2019-05-02 14:56:36,SRX5782182,SRP194584,PRJNA540838,SRS4714979,SAMN11566069,GSM3745895,SRA881953,
SRR9003461,2019-05-02 14:55:33,SRX5782183,SRP194584,PRJNA540838,SRS4714980,SAMN11566068,GSM3745896,SRA881953,
SRR9003462,2019-05-02 14:55:59,SRX5782184,SRP194584,PRJNA540838,SRS4714981,SAMN11566067,GSM3745897,SRA881953,
SRR9003463,2019-05-05 16:45:15,SRX5782185,SRP194584,PRJNA540838,SRS4714982,SAMN11566066,GSM3745898,SRA881953,
SRR9003464,2019-05-02 14:57:36,SRX5782186,SRP194584,PRJNA540838,SRS4714983,SAMN11566065,GSM3745899,SRA881953,
SRR9003465,2019-05-02 14:55:35,SRX5782187,SRP194584,PRJNA540838,SRS4714984,SAMN11566064,GSM3745900,SRA881953,
SRR9003466,2019-05-02 14:55:05,SRX5782188,SRP194584,PRJNA540838,SRS4714985,SAMN11566063,GSM3745901,SRA881953,
SRR9003467,2019-05-05 16:44:02,SRX5782189,SRP194584,PRJNA540838,SRS4714986,SAMN11566062,GSM3745902,SRA881953,
SRR9003468,2019-05-02 14:58:51,SRX5782190,SRP194584,PRJNA540838,SRS4714987,SAMN11566061,GSM3745903,SRA881953,
SRR9003469,2019-05-02 14:55:46,SRX5782191,SRP194584,PRJNA540838,SRS4714988,SAMN11566060,GSM3745904,SRA881953,
SRR9003470,2019-05-02 14:55:21,SRX5782192,SRP194584,PRJNA540838,SRS4714989,SAMN11566059,GSM3745905,SRA881953,
SRR9003471,2019-05-05 16:44:06,SRX5782193,SRP194584,PRJNA540838,SRS4714990,SAMN11566058,GSM3745906,SRA881953,
SRR9003472,2019-05-02 14:55:42,SRX5782194,SRP194584,PRJNA540838,SRS4714991,SAMN11566057,GSM3745907,SRA881953,
SRR9003473,2019-05-02 15:00:59,SRX5782195,SRP194584,PRJNA540838,SRS4714992,SAMN11566056,GSM3745908,SRA881953,
SRR9003474,2019-05-02 14:58:14,SRX5782196,SRP194584,PRJNA540838,SRS4714993,SAMN11566055,GSM3745909,SRA881953,
SRR9003475,2019-05-05 16:44:34,SRX5782197,SRP194584,PRJNA540838,SRS4714994,SAMN11566054,GSM3745910,SRA881953,
SRR8261693,2018-11-29 12:17:13,SRX5078719,SRP171145,PRJNA507598,SRS4091891,SAMN10498721,GSM3495935,SRA816495,
SRR8261694,2018-11-29 12:17:02,SRX5078720,SRP171145,PRJNA507598,SRS4091892,SAMN10498720,GSM3495936,SRA816495,
SRR8261695,2018-11-29 12:20:00,SRX5078721,SRP171145,PRJNA507598,SRS4091893,SAMN10498719,GSM3495937,SRA816495,
SRR8261696,2018-11-29 12:18:23,SRX5078722,SRP171145,PRJNA507598,SRS4091894,SAMN10498718,GSM3495938,SRA816495,
SRR8261697,2018-11-29 12:20:05,SRX5078723,SRP171145,PRJNA507598,SRS4091895,SAMN10498717,GSM3495939,SRA816495,
SRR8261698,2018-11-29 12:18:32,SRX5078724,SRP171145,PRJNA507598,SRS4091896,SAMN10498716,GSM3495940,SRA816495,
SRR8261699,2018-11-29 12:17:29,SRX5078725,SRP171145,PRJNA507598,SRS4091897,SAMN10498715,GSM3495941,SRA816495,
SRR8261700,2018-11-29 12:16:49,SRX5078726,SRP171145,PRJNA507598,SRS4091899,SAMN10498714,GSM3495942,SRA816495,
SRR8261701,2018-11-29 12:15:36,SRX5078727,SRP171145,PRJNA507598,SRS4091898,SAMN10498713,GSM3495943,SRA816495,
SRR8261702,2018-11-29 12:18:58,SRX5078728,SRP171145,PRJNA507598,SRS4091900,SAMN10498712,GSM3495944,SRA816495,
SRR8261703,2018-11-29 12:19:39,SRX5078729,SRP171145,PRJNA507598,SRS4091901,SAMN10498711,GSM3495945,SRA816495,
SRR8261704,2018-11-29 12:24:00,SRX5078730,SRP171145,PRJNA507598,SRS4091902,SAMN10498730,GSM3495946,SRA816495,
SRR9003425,2019-05-02 14:57:47,SRX5782147,SRP194584,PRJNA540838,SRS4714944,SAMN11565890,GSM3745860,SRA881953,
SRR9003426,2019-05-02 14:57:01,SRX5782148,SRP194584,PRJNA540838,SRS4714945,SAMN11565889,GSM3745861,SRA881953,
SRR9003427,2019-05-05 16:44:29,SRX5782149,SRP194584,PRJNA540838,SRS4714946,SAMN11565935,GSM3745862,SRA881953,
SRR9003428,2019-05-02 14:56:33,SRX5782150,SRP194584,PRJNA540838,SRS4714947,SAMN11565934,GSM3745863,SRA881953,
SRR9003429,2019-05-02 14:57:00,SRX5782151,SRP194584,PRJNA540838,SRS4714948,SAMN11565933,GSM3745864,SRA881953,
SRR9003430,2019-05-02 14:55:56,SRX5782152,SRP194584,PRJNA540838,SRS4714949,SAMN11565932,GSM3745865,SRA881953,
SRR9003431,2019-05-05 16:43:25,SRX5782153,SRP194584,PRJNA540838,SRS4714950,SAMN11565931,GSM3745866,SRA881953,
SRR9003432,2019-05-02 15:00:37,SRX5782154,SRP194584,PRJNA540838,SRS4714951,SAMN11565930,GSM3745867,SRA881953,
SRR9003433,2019-05-02 14:58:07,SRX5782155,SRP194584,PRJNA540838,SRS4714952,SAMN11565929,GSM3745868,SRA881953,
SRR9003434,2019-05-05 16:47:19,SRX5782156,SRP194584,PRJNA540838,SRS4714953,SAMN11565928,GSM3745869,SRA881953,
SRR9003435,2019-05-02 14:57:18,SRX5782157,SRP194584,PRJNA540838,SRS4714954,SAMN11565925,GSM3745870,SRA881953,
SRR9029811,2019-05-08 13:36:52,SRX5807094,SRP197097,PRJNA541925,SRS4736565,SAMN11604905,GSM3755969,SRA884332,
SRR9029812,2019-05-08 13:32:38,SRX5807095,SRP197097,PRJNA541925,SRS4736566,SAMN11604904,GSM3755970,SRA884332,
SRR9029813,2019-05-08 13:24:26,SRX5807096,SRP197097,PRJNA541925,SRS4736567,SAMN11604903,GSM3755972,SRA884332,
SRR9029814,2019-05-08 13:31:54,SRX5807097,SRP197097,PRJNA541925,SRS4736568,SAMN11604902,GSM3755974,SRA884332,
SRR9033971,2019-05-09 10:44:26,SRX5811155,SRP197303,PRJNA542095,SRS4740412,SAMN11609569,GSM3757034,SRA884654,
SRR9033974,2019-05-09 10:43:55,SRX5811158,SRP197303,PRJNA542095,SRS4740415,SAMN11609566,GSM3757037,SRA884654,
SRR9033976,2019-05-09 10:41:00,SRX5811160,SRP197303,PRJNA542095,SRS4740417,SAMN11609564,GSM3757039,SRA884654,
SRR9033979,2019-05-09 10:46:36,SRX5811163,SRP197303,PRJNA542095,SRS4740420,SAMN11609561,GSM3757042,SRA884654,
SRR9033982,2019-05-09 10:45:39,SRX5811166,SRP197303,PRJNA542095,SRS4740422,SAMN11609623,GSM3757045,SRA884654,
SRR9033983,2019-05-09 10:44:30,SRX5811167,SRP197303,PRJNA542095,SRS4740424,SAMN11609622,GSM3757046,SRA884654,
SRR9033986,2019-05-09 10:47:25,SRX5811170,SRP197303,PRJNA542095,SRS4740427,SAMN11609620,GSM3757049,SRA884654,
SRR9033988,2019-05-09 10:46:57,SRX5811172,SRP197303,PRJNA542095,SRS4740429,SAMN11609618,GSM3757051,SRA884654,
SRR9033991,2019-05-09 10:46:09,SRX5811175,SRP197303,PRJNA542095,SRS4740432,SAMN11609615,GSM3757054,SRA884654,
SRR9033993,2019-05-09 10:44:11,SRX5811177,SRP197303,PRJNA542095,SRS4740434,SAMN11609612,GSM3757056,SRA884654,
SRR9033996,2019-05-09 10:50:21,SRX5811180,SRP197303,PRJNA542095,SRS4740438,SAMN11609609,GSM3757059,SRA884654,
SRR9033999,2019-05-09 10:47:38,SRX5811183,SRP197303,PRJNA542095,SRS4740440,SAMN11609606,GSM3757062,SRA884654,
SRR9034002,2019-05-09 10:48:04,SRX5811186,SRP197303,PRJNA542095,SRS4740444,SAMN11609585,GSM3757065,SRA884654,
SRR9034004,2019-05-09 10:46:52,SRX5811188,SRP197303,PRJNA542095,SRS4740446,SAMN11609587,GSM3757067,SRA884654,
SRR9034005,2019-05-09 10:46:58,SRX5811189,SRP197303,PRJNA542095,SRS4740445,SAMN11609589,GSM3757068,SRA884654,
SRR9034007,2019-05-09 10:49:34,SRX5811191,SRP197303,PRJNA542095,SRS4740448,SAMN11609604,GSM3757070,SRA884654,
SRR9034008,2019-05-09 10:48:03,SRX5811192,SRP197303,PRJNA542095,SRS4740449,SAMN11609603,GSM3757071,SRA884654,
SRR9034011,2019-05-09 10:48:25,SRX5811195,SRP197303,PRJNA542095,SRS4740452,SAMN11609600,GSM3757074,SRA884654,
SRR9034014,2019-05-09 10:48:16,SRX5811198,SRP197303,PRJNA542095,SRS4740454,SAMN11609597,GSM3757077,SRA884654,
SRR9034018,2019-05-09 10:46:43,SRX5811202,SRP197303,PRJNA542095,SRS4740459,SAMN11609594,GSM3757081,SRA884654,
SRR9034021,2019-05-09 10:50:25,SRX5811205,SRP197303,PRJNA542095,SRS4740462,SAMN11609591,GSM3757084,SRA884654,
SRR9034023,2019-05-09 10:50:46,SRX5811207,SRP197303,PRJNA542095,SRS4740464,SAMN11609656,GSM3757086,SRA884654,
SRR9034026,2019-05-09 10:49:41,SRX5811210,SRP197303,PRJNA542095,SRS4740466,SAMN11609653,GSM3757089,SRA884654,
SRR9034029,2019-05-09 10:53:14,SRX5811213,SRP197303,PRJNA542095,SRS4740470,SAMN11609650,GSM3757092,SRA884654,
SRR9034032,2019-05-09 10:51:49,SRX5811216,SRP197303,PRJNA542095,SRS4740473,SAMN11609647,GSM3757095,SRA884654,
SRR9034036,2019-05-09 10:56:25,SRX5811220,SRP197303,PRJNA542095,SRS4740477,SAMN11609642,GSM3757099,SRA884654,
SRR9034039,2019-05-09 10:58:50,SRX5811223,SRP197303,PRJNA542095,SRS4740480,SAMN11609639,GSM3757102,SRA884654,
SRR9034042,2019-05-09 10:58:44,SRX5811226,SRP197303,PRJNA542095,SRS4740483,SAMN11609636,GSM3757105,SRA884654,
SRR9034044,2019-05-09 10:52:30,SRX5811228,SRP197303,PRJNA542095,SRS4740485,SAMN11609634,GSM3757107,SRA884654,
SRR9034047,2019-05-09 10:52:39,SRX5811231,SRP197303,PRJNA542095,SRS4740488,SAMN11609632,GSM3757110,SRA884654,
SRR9034051,2019-05-09 10:50:06,SRX5811235,SRP197303,PRJNA542095,SRS4740492,SAMN11609628,GSM3757114,SRA884654,
SRR9034055,2019-05-09 10:55:30,SRX5811239,SRP197303,PRJNA542095,SRS4740496,SAMN11609661,GSM3757118,SRA884654,
SRR9034058,2019-05-09 10:53:21,SRX5811242,SRP197303,PRJNA542095,SRS4740499,SAMN11609658,GSM3757121,SRA884654,
SRR8052833,2018-10-14 13:58:18,SRX4882458,SRP165679,PRJNA496323,SRS3931286,SAMN10238648,GSM3427993,SRA793859,
SRR8052834,2018-10-14 13:54:23,SRX4882459,SRP165679,PRJNA496323,SRS3931287,SAMN10238647,GSM3427994,SRA793859,
SRR8052835,2018-10-14 13:47:11,SRX4882460,SRP165679,PRJNA496323,SRS3931288,SAMN10238646,GSM3427995,SRA793859,
SRR8052836,2018-10-14 13:43:40,SRX4882461,SRP165679,PRJNA496323,SRS3931289,SAMN10238645,GSM3427996,SRA793859,
SRR8052837,2018-10-14 13:49:47,SRX4882462,SRP165679,PRJNA496323,SRS3931290,SAMN10238644,GSM3427997,SRA793859,
SRR8052838,2018-10-14 13:40:54,SRX4882463,SRP165679,PRJNA496323,SRS3931291,SAMN10238643,GSM3427998,SRA793859,
SRR8052839,2018-10-14 13:44:18,SRX4882464,SRP165679,PRJNA496323,SRS3931292,SAMN10238642,GSM3427999,SRA793859,
SRR8052840,2018-10-14 13:53:38,SRX4882465,SRP165679,PRJNA496323,SRS3931293,SAMN10238641,GSM3428000,SRA793859,
SRR8052841,2018-10-14 13:48:54,SRX4882466,SRP165679,PRJNA496323,SRS3931294,SAMN10238640,GSM3428001,SRA793859,
SRR8052842,2018-10-14 13:56:04,SRX4882467,SRP165679,PRJNA496323,SRS3931295,SAMN10238639,GSM3428002,SRA793859,
SRR8052843,2018-10-14 13:52:45,SRX4882468,SRP165679,PRJNA496323,SRS3931296,SAMN10238638,GSM3428003,SRA793859,
SRR8052844,2018-10-14 13:50:08,SRX4882469,SRP165679,PRJNA496323,SRS3931298,SAMN10238714,GSM3428004,SRA793859,
SRR8052845,2018-10-14 13:50:34,SRX4882470,SRP165679,PRJNA496323,SRS3931297,SAMN10238713,GSM3428005,SRA793859,
SRR8052846,2018-10-14 13:49:36,SRX4882471,SRP165679,PRJNA496323,SRS3931299,SAMN10238712,GSM3428006,SRA793859,
SRR8052847,2018-10-14 13:47:14,SRX4882472,SRP165679,PRJNA496323,SRS3931300,SAMN10238711,GSM3428007,SRA793859,
SRR8052848,2018-10-14 13:50:08,SRX4882473,SRP165679,PRJNA496323,SRS3931302,SAMN10238710,GSM3428008,SRA793859,
SRR8052849,2018-10-14 13:52:57,SRX4882474,SRP165679,PRJNA496323,SRS3931301,SAMN10238709,GSM3428009,SRA793859,
SRR8052850,2018-10-14 13:49:02,SRX4882475,SRP165679,PRJNA496323,SRS3931303,SAMN10238708,GSM3428010,SRA793859,
SRR8052851,2018-10-14 13:48:36,SRX4882476,SRP165679,PRJNA496323,SRS3931304,SAMN10238747,GSM3428011,SRA793859,
SRR8052852,2018-10-14 13:55:44,SRX4882477,SRP165679,PRJNA496323,SRS3931305,SAMN10238746,GSM3428012,SRA793859,
SRR8052853,2018-10-14 13:56:40,SRX4882478,SRP165679,PRJNA496323,SRS3931306,SAMN10238745,GSM3428013,SRA793859,
SRR8052854,2018-10-14 13:53:35,SRX4882479,SRP165679,PRJNA496323,SRS3931307,SAMN10238744,GSM3428014,SRA793859,
SRR8261675,2018-11-29 12:17:35,SRX5078701,SRP171145,PRJNA507598,SRS4091874,SAMN10498710,GSM3495917,SRA816495,
SRR8261676,2018-11-29 12:18:02,SRX5078702,SRP171145,PRJNA507598,SRS4091873,SAMN10498709,GSM3495918,SRA816495,
SRR8261677,2018-11-29 12:15:47,SRX5078703,SRP171145,PRJNA507598,SRS4091875,SAMN10498708,GSM3495919,SRA816495,
SRR8261678,2018-11-29 12:17:59,SRX5078704,SRP171145,PRJNA507598,SRS4091876,SAMN10498707,GSM3495920,SRA816495,
SRR8261679,2018-11-29 12:15:26,SRX5078705,SRP171145,PRJNA507598,SRS4091877,SAMN10498706,GSM3495921,SRA816495,
SRR8261680,2018-11-29 12:18:09,SRX5078706,SRP171145,PRJNA507598,SRS4091878,SAMN10498705,GSM3495922,SRA816495,
SRR8261681,2018-11-29 12:16:57,SRX5078707,SRP171145,PRJNA507598,SRS4091879,SAMN10498704,GSM3495923,SRA816495,
SRR8261682,2018-11-29 12:17:30,SRX5078708,SRP171145,PRJNA507598,SRS4091880,SAMN10498734,GSM3495924,SRA816495,
SRR8261683,2018-11-29 12:16:50,SRX5078709,SRP171145,PRJNA507598,SRS4091881,SAMN10498733,GSM3495925,SRA816495,
SRR8261684,2018-11-29 12:18:45,SRX5078710,SRP171145,PRJNA507598,SRS4091882,SAMN10498732,GSM3495926,SRA816495,
SRR8261685,2018-11-29 12:16:00,SRX5078711,SRP171145,PRJNA507598,SRS4091883,SAMN10498731,GSM3495927,SRA816495,
SRR8261686,2018-11-29 12:17:53,SRX5078712,SRP171145,PRJNA507598,SRS4091884,SAMN10498729,GSM3495928,SRA816495,
SRR8261687,2018-11-29 12:16:59,SRX5078713,SRP171145,PRJNA507598,SRS4091885,SAMN10498728,GSM3495929,SRA816495,
SRR8261688,2018-11-29 12:13:07,SRX5078714,SRP171145,PRJNA507598,SRS4091886,SAMN10498727,GSM3495930,SRA816495,
SRR8261689,2018-11-29 12:16:36,SRX5078715,SRP171145,PRJNA507598,SRS4091887,SAMN10498726,GSM3495931,SRA816495,
SRR8261690,2018-11-29 12:18:27,SRX5078716,SRP171145,PRJNA507598,SRS4091888,SAMN10498725,GSM3495932,SRA816495,
SRR8261691,2018-11-29 12:17:33,SRX5078717,SRP171145,PRJNA507598,SRS4091889,SAMN10498724,GSM3495933,SRA816495,
SRR8261692,2018-11-29 12:22:08,SRX5078718,SRP171145,PRJNA507598,SRS4091890,SAMN10498723,GSM3495934,SRA816495,
SRR8052773,2018-10-14 13:47:23,SRX4882398,SRP165679,PRJNA496323,SRS3931227,SAMN10238605,GSM3427933,SRA793859,
SRR8052774,2018-10-14 13:46:58,SRX4882399,SRP165679,PRJNA496323,SRS3931225,SAMN10238604,GSM3427934,SRA793859,
SRR8052775,2018-10-14 13:47:44,SRX4882400,SRP165679,PRJNA496323,SRS3931226,SAMN10238603,GSM3427935,SRA793859,
SRR8052776,2018-10-14 13:50:52,SRX4882401,SRP165679,PRJNA496323,SRS3931228,SAMN10238602,GSM3427936,SRA793859,
SRR8052777,2018-10-14 13:48:04,SRX4882402,SRP165679,PRJNA496323,SRS3931229,SAMN10238601,GSM3427937,SRA793859,
SRR8052778,2018-10-14 13:45:44,SRX4882403,SRP165679,PRJNA496323,SRS3931231,SAMN10238673,GSM3427938,SRA793859,
SRR8052779,2018-10-14 13:47:52,SRX4882404,SRP165679,PRJNA496323,SRS3931230,SAMN10238672,GSM3427939,SRA793859,
SRR8052780,2018-10-14 13:44:18,SRX4882405,SRP165679,PRJNA496323,SRS3931232,SAMN10238671,GSM3427940,SRA793859,
SRR8052781,2018-10-14 13:49:59,SRX4882406,SRP165679,PRJNA496323,SRS3931234,SAMN10238670,GSM3427941,SRA793859,
SRR8052782,2018-10-14 13:46:47,SRX4882407,SRP165679,PRJNA496323,SRS3931235,SAMN10238669,GSM3427942,SRA793859,
SRR8052783,2018-10-14 13:50:09,SRX4882408,SRP165679,PRJNA496323,SRS3931233,SAMN10238668,GSM3427943,SRA793859,
SRR8052784,2018-10-14 13:48:27,SRX4882409,SRP165679,PRJNA496323,SRS3931237,SAMN10238667,GSM3427944,SRA793859,
SRR8052785,2018-10-14 13:50:44,SRX4882410,SRP165679,PRJNA496323,SRS3931238,SAMN10238666,GSM3427945,SRA793859,
SRR8052786,2018-10-14 13:50:15,SRX4882411,SRP165679,PRJNA496323,SRS3931239,SAMN10238665,GSM3427946,SRA793859,
SRR8052787,2018-10-14 13:45:38,SRX4882412,SRP165679,PRJNA496323,SRS3931240,SAMN10238664,GSM3427947,SRA793859,
SRR8052788,2018-10-14 13:49:59,SRX4882413,SRP165679,PRJNA496323,SRS3931241,SAMN10238663,GSM3427948,SRA793859,
SRR8052789,2018-10-14 13:51:50,SRX4882414,SRP165679,PRJNA496323,SRS3931242,SAMN10238662,GSM3427949,SRA793859,
SRR8052790,2018-10-14 13:47:06,SRX4882415,SRP165679,PRJNA496323,SRS3931243,SAMN10238661,GSM3427950,SRA793859,
SRR8052791,2018-10-14 13:50:14,SRX4882416,SRP165679,PRJNA496323,SRS3931246,SAMN10238660,GSM3427951,SRA793859,
SRR8052792,2018-10-14 13:46:48,SRX4882417,SRP165679,PRJNA496323,SRS3931244,SAMN10238659,GSM3427952,SRA793859,
SRR8052793,2018-10-14 13:53:46,SRX4882418,SRP165679,PRJNA496323,SRS3931245,SAMN10238658,GSM3427953,SRA793859,
SRR8052794,2018-10-14 13:49:50,SRX4882419,SRP165679,PRJNA496323,SRS3931249,SAMN10238657,GSM3427954,SRA793859,
SRR8052795,2018-10-14 13:53:35,SRX4882420,SRP165679,PRJNA496323,SRS3931247,SAMN10238656,GSM3427955,SRA793859,
SRR8052796,2018-10-14 13:52:45,SRX4882421,SRP165679,PRJNA496323,SRS3931248,SAMN10238655,GSM3427956,SRA793859,
SRR8052797,2018-10-14 13:47:18,SRX4882422,SRP165679,PRJNA496323,SRS3931250,SAMN10238654,GSM3427957,SRA793859,
SRR8052798,2018-10-14 13:47:30,SRX4882423,SRP165679,PRJNA496323,SRS3931251,SAMN10238653,GSM3427958,SRA793859,
SRR8052799,2018-10-14 13:40:48,SRX4882424,SRP165679,PRJNA496323,SRS3931252,SAMN10238652,GSM3427959,SRA793859,
SRR8052800,2018-10-14 13:46:44,SRX4882425,SRP165679,PRJNA496323,SRS3931253,SAMN10238651,GSM3427960,SRA793859,
SRR8052801,2018-10-14 13:48:48,SRX4882426,SRP165679,PRJNA496323,SRS3931254,SAMN10238707,GSM3427961,SRA793859,
SRR8052802,2018-10-14 13:52:39,SRX4882427,SRP165679,PRJNA496323,SRS3931255,SAMN10238706,GSM3427962,SRA793859,
SRR8052803,2018-10-14 13:45:53,SRX4882428,SRP165679,PRJNA496323,SRS3931256,SAMN10238705,GSM3427963,SRA793859,
SRR8052804,2018-10-14 13:49:39,SRX4882429,SRP165679,PRJNA496323,SRS3931257,SAMN10238704,GSM3427964,SRA793859,
SRR8052805,2018-10-14 13:52:22,SRX4882430,SRP165679,PRJNA496323,SRS3931259,SAMN10238703,GSM3427965,SRA793859,
SRR8052806,2018-10-14 13:55:02,SRX4882431,SRP165679,PRJNA496323,SRS3931258,SAMN10238702,GSM3427966,SRA793859,
SRR8052807,2018-10-14 13:48:43,SRX4882432,SRP165679,PRJNA496323,SRS3931260,SAMN10238701,GSM3427967,SRA793859,
SRR8052808,2018-10-14 13:45:10,SRX4882433,SRP165679,PRJNA496323,SRS3931261,SAMN10238700,GSM3427968,SRA793859,
SRR8052809,2018-10-14 13:48:18,SRX4882434,SRP165679,PRJNA496323,SRS3931262,SAMN10238699,GSM3427969,SRA793859,
SRR8052810,2018-10-14 13:45:00,SRX4882435,SRP165679,PRJNA496323,SRS3931263,SAMN10238698,GSM3427970,SRA793859,
SRR8052811,2018-10-14 13:48:21,SRX4882436,SRP165679,PRJNA496323,SRS3931264,SAMN10238697,GSM3427971,SRA793859,
SRR8052812,2018-10-14 13:47:37,SRX4882437,SRP165679,PRJNA496323,SRS3931265,SAMN10238696,GSM3427972,SRA793859,
SRR8052813,2018-10-14 13:48:07,SRX4882438,SRP165679,PRJNA496323,SRS3931266,SAMN10238695,GSM3427973,SRA793859,
SRR8052814,2018-10-14 13:55:53,SRX4882439,SRP165679,PRJNA496323,SRS3931267,SAMN10238694,GSM3427974,SRA793859,
SRR8052815,2018-10-14 13:46:22,SRX4882440,SRP165679,PRJNA496323,SRS3931268,SAMN10238693,GSM3427975,SRA793859,
